Place_Id,Place_Name,Description,Category,City,Link_Image,Cleaned,embedding_text
11,pulau bidadari,"pulau bidadari merupakan salah satu resor di kabupaten kepulauan seribu, jakarta. sebelum bernama pulau bidadari, pulau ini memiliki dua nama yaitu pulau sakit dan pulau purmerend",bahari,jakarta,https://mawatu.co.id/wp-content/uploads/2024/03/bidadari-23-07-03_14-16-02-258-1740867580.webp,pulau bidadari salah resor kabupaten kepulauan seribu jakarta bernama pulau bidadari pulau memiliki nama pulau sakit pulau purmerend,"Pulau Bidadari. Bahari di Jakarta. Pulau bidadari merupakan salah satu resor di kabupaten kepulauan seribu, jakarta. sebelum bernama pulau bidadari, pulau ini memiliki dua nama yaitu pulau sakit dan pulau purmerend"
12,pulau pari,"pulau pari adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia.",bahari,jakarta,https://expeditionnusantara.com/wp-content/uploads/2023/09/Pantai-Pasir-Perawan.jpg,pulau pari pulau terletak kepulauan seribu daerah khusus ibukota jakarta indonesia,"Pulau Pari. Bahari di Jakarta. Pulau pari adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia."
13,pulau pramuka,pulau pramuka merupakan salah satu pulau yang berada dalam gugusan kepulauan seribu. pulau ini merupakan pusat administrasi dan pemerintahan kabupaten administrasi kepulauan seribu. pulau pramuka termasuk ke dalam wilayah kelurahan pulau panggang.,bahari,jakarta,https://storage.jakarta-tourism.go.id/public/articles/bc37bb5b-9313-4433-b1f6-d8351cc772d2.jpg,pulau pramuka salah pulau gugusan kepulauan seribu pulau pusat administrasi pemerintahan kabupaten administrasi kepulauan seribu pulau pramuka wilayah kelurahan pulau panggang,Pulau Pramuka. Bahari di Jakarta. Pulau pramuka merupakan salah satu pulau yang berada dalam gugusan kepulauan seribu. pulau ini merupakan pusat administrasi dan pemerintahan kabupaten administrasi kepulauan seribu. pulau pramuka termasuk ke dalam wilayah kelurahan pulau panggang.
14,pulau pelangi,"pulau pelangi adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia. pulau pelangi adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia, pulau pelangi biasa disebut pulau petondan besar pelangi island merupakan pulau resort yang sesuai untuk berlibur. pulau resort ini mempunyai konsep natural, karena sebagian wilayahnya di penuhi dengan rerimbunan pohon yang menyejukan mata, keindahan alam dan lautnya layak untuk dikunjungi. dikelilingi oleh rimbunan pohon dan laut berwarana biru jernih membuat suasanan sejuk dan nyaman. kondisi yang ideal untuk wisata bersama keluarga. dengan akomodasi yang langsung menghadap ke laut membuat turis betah berlama-lama di pulau pelangi.nmenurut informasi, pulau pelangi atau pulau petondan besar merupakan pulau yang berada pada gugusan kepulauan seribu. secara administratif termasuk dalam wilayah kabupaten administratif kepulauan seribu provinsi dki jakarta. bersamaan dengan pulau petondan kecil merupakan sebuah resort berlibur. letaknya berdekatan dengan gugusan yang sama dengan pulau kelor dan pulau kelapa.nuntuk mencapai pelangi resort dibutuhkan waktu 90 menit perjalanan dari dermaga pantai mutiara. terdapat kapal speedboat khusus di pier r1 pantai mutiara yang membawa penumpang kesana. letaknya 60 70 km dari pantai mutiara memang lumayan jauh. namun perjalanan anda terbayar lunas begitu sampai di pulau pelangi.",bahari,jakarta,https://visitpulauseribu.com/wp-content/uploads/2022/07/view-pelangi.jpg,pulau pelangi pulau terletak kepulauan seribu daerah khusus ibukota jakarta indonesia pulau pelangi pulau terletak kepulauan seribu daerah khusus ibukota jakarta indonesia pulau pelangi pulau petondan pelangi island pulau resort sesuai berlibur pulau resort konsep natural wilayahnya penuhi rerimbunan pohon menyejukan mata keindahan alam lautnya layak dikunjungi dikelilingi rimbunan pohon laut berwarana biru jernih suasanan sejuk nyaman kondisi ideal wisata keluarga akomodasi langsung menghadap laut turis betah berlamalama pulau pelanginmenurut informasi pulau pelangi pulau petondan pulau gugusan kepulauan seribu administratif wilayah kabupaten administratif kepulauan seribu provinsi dki jakarta bersamaan pulau petondan resort berlibur letaknya berdekatan gugusan pulau kelor pulau kelapanuntuk mencapai pelangi resort dibutuhkan 90 menit perjalanan dermaga pantai mutiara kapal speedboat khusus pier r1 pantai mutiara membawa penumpang kesana letaknya 60 70 km pantai mutiara lumayan perjalanan terbayar lunas pulau pelangi,"Pulau Pelangi. Bahari di Jakarta. Pulau pelangi adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia. pulau pelangi adalah sebuah pulau yang terletak di kepulauan seribu di daerah khusus ibukota jakarta, indonesia, pulau pelangi biasa disebut pulau petondan besar pelangi island merupakan pulau resort yang sesuai untuk berlibur. pulau resort ini mempunyai konsep natural, karena sebagian wilayahnya di penuhi dengan rerimbunan pohon yang menyejukan mata, keindahan alam dan lautnya layak untuk dikunjungi. dikelilingi oleh rimbunan pohon dan laut berwarana biru jernih membuat suasanan sejuk dan nyaman. kondisi yang ideal untuk wisata bersama keluarga. dengan akomodasi yang langsung menghadap ke laut membuat turis betah berlama-lama di pulau pelangi.nmenurut informasi, pulau pelangi atau pulau petondan besar merupakan pulau yang berada pada gugusan kepulauan seribu. secara administratif termasuk dalam wilayah kabupaten administratif kepulauan seribu provinsi dki jakarta. bersamaan dengan pulau petondan kecil merupakan sebuah resort berlibur. letaknya berdekatan dengan gugusan yang sama dengan pulau kelor dan pulau kelapa.nuntuk mencapai pelangi resort dibutuhkan waktu 90 menit perjalanan dari dermaga pantai mutiara. terdapat kapal speedboat khusus di pier r1 pantai mutiara yang membawa penumpang kesana. letaknya 60 70 km dari pantai mutiara memang lumayan jauh. namun perjalanan anda terbayar lunas begitu sampai di pulau pelangi."
15,pasar seni,"pasar seni merupakan pusat kerajinan dan kesenian yang menjadi wadah bagi seniman berbakat untuk menyalurkan kerajinan seni yang mereka miliki. seniman dapat bertemu dengan para kolektor seni dan pengusaha untuk saling berbagi informasi dan memasarkan produk yang dimiliki. didirikan awal tahun 1977, dengan peletakan batu pertama oleh bang ali sadikin, gubernur pertama dki jakarta, tepatnya pada bulan juli 1977. dan diresmikan oleh gubernur h. tjokropanolo pada tanggal 17 desember 1977. sejak diresmikan pasar seni, mendapat sambutan positif bagi pada pecinta seni yang ada.",pusat perbelanjaan,jakarta,https://blog-images.reddoorz.com/uploads/image/file/154/pasar-seni-ubud.jpg,pasar seni pusat kerajinan kesenian wadah seniman berbakat menyalurkan kerajinan seni miliki seniman bertemu kolektor seni pengusaha berbagi informasi memasarkan produk dimiliki didirikan 1977 peletakan batu bang ali sadikin gubernur dki jakarta tepatnya juli 1977 diresmikan gubernur h tjokropanolo tanggal 17 desember 1977 diresmikan pasar seni sambutan positif pecinta seni,"Pasar Seni. Pusat Perbelanjaan di Jakarta. Pasar seni merupakan pusat kerajinan dan kesenian yang menjadi wadah bagi seniman berbakat untuk menyalurkan kerajinan seni yang mereka miliki. seniman dapat bertemu dengan para kolektor seni dan pengusaha untuk saling berbagi informasi dan memasarkan produk yang dimiliki. didirikan awal tahun 1977, dengan peletakan batu pertama oleh bang ali sadikin, gubernur pertama dki jakarta, tepatnya pada bulan juli 1977. dan diresmikan oleh gubernur h. tjokropanolo pada tanggal 17 desember 1977. sejak diresmikan pasar seni, mendapat sambutan positif bagi pada pecinta seni yang ada."
16,jembatan kota intan,"jembatan kota intan adalah jembatan tertua di indonesia yang dibangun pada tahun 1628 oleh pemerintah vereenigde oostindische compagnie atau voc, atau masyarakat kita lebih familiar dengan sebutan kumpeni. jembatan itu kini terletak di kali besar kawasan kota tua wilayah jakarta barat dan berada di bawah pengelolaan dinas pariwisata dan kebudayaan provinsi dki jakarta.",budaya,jakarta,https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/683/2024/01/01/WhatsApp-Image-2024-01-01-at-105219-403302303.jpeg,jembatan kota intan jembatan tertua indonesia dibangun 1628 pemerintah vereenigde oostindische compagnie voc masyarakat familiar sebutan kumpeni jembatan terletak kali kawasan kota tua wilayah jakarta barat pengelolaan dinas pariwisata kebudayaan provinsi dki jakarta,"Jembatan Kota Intan. Budaya di Jakarta. Jembatan kota intan adalah jembatan tertua di indonesia yang dibangun pada tahun 1628 oleh pemerintah vereenigde oostindische compagnie atau voc, atau masyarakat kita lebih familiar dengan sebutan kumpeni. jembatan itu kini terletak di kali besar kawasan kota tua wilayah jakarta barat dan berada di bawah pengelolaan dinas pariwisata dan kebudayaan provinsi dki jakarta."
17,museum fatahillah,"museum fatahillah memiliki nama resmi museum sejarah jakarta adalah sebuah museum yang terletak di jalan taman fatahillah no. 1, jakarta barat dengan luas lebih dari 1.300 meter persegi.nbangunan ini dahulu merupakan balai kota batavia bahasa belanda stadhuis van batavia yang dibangun pada tahun 1707-1710 atas perintah gubernur-jendral joan van hoorn. bangunan ini menyerupai istana dam di amsterdam, terdiri atas bangunan utama dengan dua sayap di bagian timur dan barat serta bangunan sanding yang digunakan sebagai kantor, ruang pengadilan, dan ruang-ruang bawah tanah yang dipakai sebagai penjara. pada tanggal 30 maret 1974, bangunan ini kemudian diresmikan oleh bapak ali sadikin sebagai museum sejarah jakarta.",budaya,jakarta,https://museum.co.id/wp-content/uploads/2020/09/mft-hd-3.jpg,museum fatahillah memiliki nama resmi museum sejarah jakarta museum terletak jalan taman fatahillah no 1 jakarta barat luas 1300 meter perseginbangunan balai kota batavia bahasa belanda stadhuis van batavia dibangun 17071710 perintah gubernurjendral joan van hoorn bangunan menyerupai istana dam amsterdam bangunan utama sayap timur barat bangunan sanding kantor ruang pengadilan ruangruang tanah dipakai penjara tanggal 30 maret 1974 bangunan diresmikan ali sadikin museum sejarah jakarta,"Museum Fatahillah. Budaya di Jakarta. Museum fatahillah memiliki nama resmi museum sejarah jakarta adalah sebuah museum yang terletak di jalan taman fatahillah no. 1, jakarta barat dengan luas lebih dari 1.300 meter persegi.nbangunan ini dahulu merupakan balai kota batavia bahasa belanda stadhuis van batavia yang dibangun pada tahun 1707-1710 atas perintah gubernur-jendral joan van hoorn. bangunan ini menyerupai istana dam di amsterdam, terdiri atas bangunan utama dengan dua sayap di bagian timur dan barat serta bangunan sanding yang digunakan sebagai kantor, ruang pengadilan, dan ruang-ruang bawah tanah yang dipakai sebagai penjara. pada tanggal 30 maret 1974, bangunan ini kemudian diresmikan oleh bapak ali sadikin sebagai museum sejarah jakarta."
18,museum bank indonesia,"museum bank indonesia adalah sebuah museum di jakarta, indonesia yang terletak di jl. pintu besar utara no.3, jakarta barat depan stasiun beos kota, dengan menempati area bekas gedung bank indonesia kota yang merupakan cagar budaya peninggalan de javasche bank yang beraliran neo-klasikal, dipadu dengan pengaruh lokal, dan dibangun pertama kali pada tahun 1828.npada tahun 1625, di tempat ini pernah dibangun sebuah gereja sederhana untuk umat protestan. pada tahun 1628, gereja ini dibongkar karena digunakan untuk tempat meriam besar ketika puluhan ribu tentara sultan agung menyerang batavia untuk pertama kali.museum ini menyajikan informasi peran bank indonesia dalam perjalanan sejarah bangsa yang dimulai sejak sebelum kedatangan bangsa barat di nusantara hingga terbentuknya bank indonesia pada tahun 1953 dan kebijakan-kebijakan bank indonesia, meliputi pula latar belakang dan dampak kebijakan bank indonesia bagi masyarakat sampai dengan tahun 2005. penyajiannya dikemas sedemikian rupa dengan memanfaatkan teknologi modern dan multi media, seperti display elektronik, panel statik, televisi plasma, dan diorama sehingga menciptakan kenyamanan pengunjung dalam menikmati museum bank indonesia. selain itu terdapat pula fakta dan koleksi benda bersejarah pada masa sebelum terbentuknya bank indonesia, seperti pada masa kerajaan-kerajaan nusantara, antara lain berupa koleksi uang numismatik yang ditampilkan juga secara menarik.nperesmian museum bank indonesia dilakukan melalui dua tahap, yaitu peresmian tahap i dan mulai dibuka untuk masyarakat soft opening pada tanggal 15 desember 2006 oleh gubernur bank indonesia saat itu, burhanuddin abdullah, dan peresmian tahap ii grand opening oleh presiden ri susilo bambang yudhoyono, pada tanggal 21 juli 2009.nmuseum bank indonesia buka setiap hari kecuali senin dan hari libur nasional.",budaya,jakarta,https://upload.wikimedia.org/wikipedia/commons/f/f4/Museum_Fatahilah_%28Museum_Sejarah_Jakarta%29.jpg,museum bank indonesia museum jakarta indonesia terletak jl pintu utara no3 jakarta barat stasiun beos kota menempati area bekas gedung bank indonesia kota cagar budaya peninggalan de javasche bank beraliran neoklasikal dipadu pengaruh lokal dibangun kali 1828npada 1625 dibangun gereja sederhana umat protestan 1628 gereja dibongkar meriam puluhan ribu tentara sultan agung menyerang batavia kalimuseum menyajikan informasi peran bank indonesia perjalanan sejarah bangsa kedatangan bangsa barat nusantara terbentuknya bank indonesia 1953 kebijakankebijakan bank indonesia meliputi latar dampak kebijakan bank indonesia masyarakat 2005 penyajiannya dikemas rupa memanfaatkan teknologi modern multi media display elektronik panel statik televisi plasma diorama menciptakan kenyamanan pengunjung menikmati museum bank indonesia fakta koleksi benda bersejarah terbentuknya bank indonesia kerajaankerajaan nusantara koleksi uang numismatik ditampilkan menariknperesmian museum bank indonesia tahap peresmian tahap i dibuka masyarakat soft opening tanggal 15 desember 2006 gubernur bank indonesia burhanuddin abdullah peresmian tahap ii grand opening presiden ri susilo bambang yudhoyono tanggal 21 juli 2009nmuseum bank indonesia buka kecuali senin libur nasional,"Museum Bank Indonesia. Budaya di Jakarta. Museum bank indonesia adalah sebuah museum di jakarta, indonesia yang terletak di jl. pintu besar utara no.3, jakarta barat depan stasiun beos kota, dengan menempati area bekas gedung bank indonesia kota yang merupakan cagar budaya peninggalan de javasche bank yang beraliran neo-klasikal, dipadu dengan pengaruh lokal, dan dibangun pertama kali pada tahun 1828.npada tahun 1625, di tempat ini pernah dibangun sebuah gereja sederhana untuk umat protestan. pada tahun 1628, gereja ini dibongkar karena digunakan untuk tempat meriam besar ketika puluhan ribu tentara sultan agung menyerang batavia untuk pertama kali.museum ini menyajikan informasi peran bank indonesia dalam perjalanan sejarah bangsa yang dimulai sejak sebelum kedatangan bangsa barat di nusantara hingga terbentuknya bank indonesia pada tahun 1953 dan kebijakan-kebijakan bank indonesia, meliputi pula latar belakang dan dampak kebijakan bank indonesia bagi masyarakat sampai dengan tahun 2005. penyajiannya dikemas sedemikian rupa dengan memanfaatkan teknologi modern dan multi media, seperti display elektronik, panel statik, televisi plasma, dan diorama sehingga menciptakan kenyamanan pengunjung dalam menikmati museum bank indonesia. selain itu terdapat pula fakta dan koleksi benda bersejarah pada masa sebelum terbentuknya bank indonesia, seperti pada masa kerajaan-kerajaan nusantara, antara lain berupa koleksi uang numismatik yang ditampilkan juga secara menarik.nperesmian museum bank indonesia dilakukan melalui dua tahap, yaitu peresmian tahap i dan mulai dibuka untuk masyarakat soft opening pada tanggal 15 desember 2006 oleh gubernur bank indonesia saat itu, burhanuddin abdullah, dan peresmian tahap ii grand opening oleh presiden ri susilo bambang yudhoyono, pada tanggal 21 juli 2009.nmuseum bank indonesia buka setiap hari kecuali senin dan hari libur nasional."
19,kidzania,"kidzania adalah sebuah waralaba swasta meksiko berupa pusat hiburan keluarga yang saat ini beroperasi di 23 lokasi, yang memungkinkan anak-anak melakukan pekerjaan orang dewasa dan mendapat bayaran. kidzania telah dikunjungi oleh lebih dari 31 juta pengunjung di seluruh dunia sejak pembukaannya, menjadikannya salah satu merek hiburan global yang paling cepat berkembang di dunia.",taman hiburan,jakarta,https://static.promediateknologi.id/crop/0x0:1200x957/0x0/webp/photo/p2/11/2025/01/29/Kota-Mini-di-Kidzania-Jakarta-40927854.jpg,kidzania waralaba swasta meksiko pusat hiburan keluarga beroperasi 23 lokasi anakanak pekerjaan orang dewasa bayaran kidzania dikunjungi 31 juta pengunjung dunia pembukaannya menjadikannya salah merek hiburan global cepat berkembang dunia,"Kidzania. Taman Hiburan di Jakarta. Kidzania adalah sebuah waralaba swasta meksiko berupa pusat hiburan keluarga yang saat ini beroperasi di 23 lokasi, yang memungkinkan anak-anak melakukan pekerjaan orang dewasa dan mendapat bayaran. kidzania telah dikunjungi oleh lebih dari 31 juta pengunjung di seluruh dunia sejak pembukaannya, menjadikannya salah satu merek hiburan global yang paling cepat berkembang di dunia."
20,museum taman prasasti,"museum taman prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial belanda yang berada di jalan tanah abang no. 1, jakarta pusat. museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di indonesia, beserta koleksi kereta jenazah antik. museum seluas 1,2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung, pemahat, kaligrafer dan sastrawan yang menyatu.",budaya,jakarta,https://upload.wikimedia.org/wikipedia/commons/8/8d/Tombstones_taman_prasasti.jpg,museum taman prasasti museum cagar budaya peninggalan kolonial belanda jalan tanah abang no 1 jakarta pusat museum memiliki koleksi prasasti nisan kuno miniatur makam khas 27 provinsi indonesia beserta koleksi kereta jenazah antik museum seluas 12 ha museum terbuka menampilkan karya seni lampau kecanggihan pematung pemahat kaligrafer sastrawan menyatu,"Museum Taman Prasasti. Budaya di Jakarta. Museum taman prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial belanda yang berada di jalan tanah abang no. 1, jakarta pusat. museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di indonesia, beserta koleksi kereta jenazah antik. museum seluas 1,2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung, pemahat, kaligrafer dan sastrawan yang menyatu."
21,museum wayang,"museum wayang adalah sebuah museum yang berlokasi di jalan pintu besar utara nomor 27, jakarta barat.",budaya,jakarta,https://skycitytrans.com/wp-content/uploads/2024/05/Lokasi-Jam-Operasional-dan-Harga-Tiket-Museum-Wayang-Jakarta.webp,museum wayang museum berlokasi jalan pintu utara nomor 27 jakarta barat,"Museum Wayang. Budaya di Jakarta. Museum wayang adalah sebuah museum yang berlokasi di jalan pintu besar utara nomor 27, jakarta barat."
22,masjid istiqlal,"masjid istiqlal arti harfiah masjid merdeka adalah masjid nasional negara republik indonesia yang terletak di bekas taman wilhelmina, di timur laut lapangan medan merdeka yang di tengahnya berdiri monumen nasional monas, di pusat ibukota jakarta. masjid ini merupakan salah satu dari 10 masjid terbesar kapasitasnya di dunia yang dapat menampung lebih dari 200.000 jamaah. di seberang timur masjid ini berdiri gereja katedral jakarta. ketua harian badan pengelola masjid istiqlal bpmi sekaligus imam besar masjid istiqlal adalah prof. dr. nasaruddin umar, m.a. pembangunan masjid ini diprakarsai oleh presiden republik indonesia saat itu, ir. soekarno. peletakan batu pertama sebagai tanda dimulainya pembangunan masjid istiqlal dilakukan oleh ir. soekarno pada tanggal 24 agustus 1961. arsitek masjid istiqlal adalah frederich silaban, seorang nasrani.masjid ini memiliki gaya arsitektur modern dengan dinding dan lantai berlapis marmer, dihiasi ornamen geometrik dari baja antikarat. bangunan utama masjid ini terdiri dari lima lantai dan satu lantai dasar. bangunan utama itu dimahkotai satu kubah besar berdiameter 45 meter yang ditopang 12 tiang besar. menara tunggal setinggi total 96,66 meter menjulang di sudut selatan selasar masjid. masjid ini mampu menampung lebih dari 200.000 jamaah.selain digunakan sebagai aktivitas ibadah umat islam, masjid ini juga digunakan sebagai kantor berbagai organisasi islam di indonesia, aktivitas sosial, dan kegiatan umum. masjid ini juga menjadi salah satu daya tarik wisata yang terkenal di jakarta. kebanyakan wisatawan yang berkunjung umumnya wisatawan domestik di samping sebagian wisatawan asing yang beragama islam. masyarakat non-muslim juga dapat berkunjung ke masjid ini setelah sebelumnya mendapat pembekalan informasi mengenai islam dan masjid istiqlal, meskipun bagian yang boleh dikunjungi kaum non-muslim terbatas dan harus didampingi pemandu.npada tiap hari besar islam seperti ramadhan, idul fitri, idul adha, tahun baru hijriyah, maulid nabi muhammad serta isra dan miraj, presiden republik indonesia selalu mengadakan kegiatan keagamaan di masjid ini yang disiarkan secara langsung melalui televisi nasional tvri dan sebagian televisi swasta.",tempat ibadah,jakarta,https://img.okezone.com/content/2021/06/18/615/2427318/5-keistimewaan-masjid-istiqlal-pintu-gerbang-bermakna-7-lapis-langit-pkHpRCcjDu.jpg,masjid istiqlal arti harfiah masjid merdeka masjid nasional negara republik indonesia terletak bekas taman wilhelmina timur laut lapangan medan merdeka tengahnya berdiri monumen nasional monas pusat ibukota jakarta masjid salah 10 masjid terbesar kapasitasnya dunia menampung 200000 jamaah seberang timur masjid berdiri gereja katedral jakarta ketua harian badan pengelola masjid istiqlal bpmi imam masjid istiqlal prof dr nasaruddin umar ma pembangunan masjid diprakarsai presiden republik indonesia ir soekarno peletakan batu tanda pembangunan masjid istiqlal ir soekarno tanggal 24 agustus 1961 arsitek masjid istiqlal frederich silaban nasranimasjid memiliki gaya arsitektur modern dinding lantai berlapis marmer dihiasi ornamen geometrik baja antikarat bangunan utama masjid lantai lantai dasar bangunan utama dimahkotai kubah berdiameter 45 meter ditopang 12 tiang menara tunggal total 9666 meter menjulang sudut selatan selasar masjid masjid menampung 200000 jamaahselain aktivitas ibadah umat islam masjid kantor organisasi islam indonesia aktivitas sosial kegiatan masjid salah daya tarik wisata terkenal jakarta kebanyakan wisatawan berkunjung wisatawan domestik samping wisatawan asing beragama islam masyarakat nonmuslim berkunjung masjid pembekalan informasi islam masjid istiqlal dikunjungi kaum nonmuslim terbatas didampingi pemandunpada islam ramadhan idul fitri idul adha hijriyah maulid nabi muhammad isra miraj presiden republik indonesia mengadakan kegiatan keagamaan masjid disiarkan langsung televisi nasional tvri televisi swasta,"Masjid Istiqlal. Tempat Ibadah di Jakarta. Masjid istiqlal arti harfiah masjid merdeka adalah masjid nasional negara republik indonesia yang terletak di bekas taman wilhelmina, di timur laut lapangan medan merdeka yang di tengahnya berdiri monumen nasional monas, di pusat ibukota jakarta. masjid ini merupakan salah satu dari 10 masjid terbesar kapasitasnya di dunia yang dapat menampung lebih dari 200.000 jamaah. di seberang timur masjid ini berdiri gereja katedral jakarta. ketua harian badan pengelola masjid istiqlal bpmi sekaligus imam besar masjid istiqlal adalah prof. dr. nasaruddin umar, m.a. pembangunan masjid ini diprakarsai oleh presiden republik indonesia saat itu, ir. soekarno. peletakan batu pertama sebagai tanda dimulainya pembangunan masjid istiqlal dilakukan oleh ir. soekarno pada tanggal 24 agustus 1961. arsitek masjid istiqlal adalah frederich silaban, seorang nasrani.masjid ini memiliki gaya arsitektur modern dengan dinding dan lantai berlapis marmer, dihiasi ornamen geometrik dari baja antikarat. bangunan utama masjid ini terdiri dari lima lantai dan satu lantai dasar. bangunan utama itu dimahkotai satu kubah besar berdiameter 45 meter yang ditopang 12 tiang besar. menara tunggal setinggi total 96,66 meter menjulang di sudut selatan selasar masjid. masjid ini mampu menampung lebih dari 200.000 jamaah.selain digunakan sebagai aktivitas ibadah umat islam, masjid ini juga digunakan sebagai kantor berbagai organisasi islam di indonesia, aktivitas sosial, dan kegiatan umum. masjid ini juga menjadi salah satu daya tarik wisata yang terkenal di jakarta. kebanyakan wisatawan yang berkunjung umumnya wisatawan domestik di samping sebagian wisatawan asing yang beragama islam. masyarakat non-muslim juga dapat berkunjung ke masjid ini setelah sebelumnya mendapat pembekalan informasi mengenai islam dan masjid istiqlal, meskipun bagian yang boleh dikunjungi kaum non-muslim terbatas dan harus didampingi pemandu.npada tiap hari besar islam seperti ramadhan, idul fitri, idul adha, tahun baru hijriyah, maulid nabi muhammad serta isra dan miraj, presiden republik indonesia selalu mengadakan kegiatan keagamaan di masjid ini yang disiarkan secara langsung melalui televisi nasional tvri dan sebagian televisi swasta."
23,gereja katedral,"gereja katedral jakarta, atau bernama resmi gereja santa maria diangkat ke surga bahasa jerman de kerk van onze lieve vrouwe ten hemelopneming bahasa inggris the church of our lady of the assumption adalah sebuah gereja di jakarta. gedung gereja ini diresmikan pada 1901 dan dibangun dengan arsitektur neo-gotik dari eropa, yakni arsitektur yang sangat lazim digunakan untuk membangun gedung gereja beberapa abad yang lalu.",tempat ibadah,jakarta,https://media.suara.com/pictures/653x366/2020/12/23/72803-gereja-katedral.jpg,gereja katedral jakarta bernama resmi gereja santa maria diangkat surga bahasa jerman de kerk van onze lieve vrouwe ten hemelopneming bahasa inggris the church of our lady of the assumption gereja jakarta gedung gereja diresmikan 1901 dibangun arsitektur neogotik eropa arsitektur lazim membangun gedung gereja abad,"Gereja Katedral. Tempat Ibadah di Jakarta. Gereja katedral jakarta, atau bernama resmi gereja santa maria diangkat ke surga bahasa jerman de kerk van onze lieve vrouwe ten hemelopneming bahasa inggris the church of our lady of the assumption adalah sebuah gereja di jakarta. gedung gereja ini diresmikan pada 1901 dan dibangun dengan arsitektur neo-gotik dari eropa, yakni arsitektur yang sangat lazim digunakan untuk membangun gedung gereja beberapa abad yang lalu."
24,museum nasional,"museum nasional republik indonesia atau museum gajah, adalah sebuah museum arkeologi, sejarah, etnografi, dan geografi yang terletak di jakarta pusat dan persisnya di jalan merdeka barat 12. museum ini merupakan museum pertama dan terbesar di asia tenggara.",budaya,jakarta,https://lp-cms-production.imgix.net/2019-06/d884051dce68d8e1dec12bf7c490f8eb-museum-nasional.jpg?w=1920&h=640&fit=crop&crop=faces%2Cedges&auto=format&q=75,museum nasional republik indonesia museum gajah museum arkeologi sejarah etnografi geografi terletak jakarta pusat persisnya jalan merdeka barat 12 museum museum terbesar asia tenggara,"Museum Nasional. Budaya di Jakarta. Museum nasional republik indonesia atau museum gajah, adalah sebuah museum arkeologi, sejarah, etnografi, dan geografi yang terletak di jakarta pusat dan persisnya di jalan merdeka barat 12. museum ini merupakan museum pertama dan terbesar di asia tenggara."
